type;receiverPort;reqIdInternal;Round;startWalltime;duration
APPROXIMATION;-1;128;3;1672694729149;0.697847
APPROXIMATION;-1;128;4;1672694729150;0.373163
APPROXIMATION;-1;128;5;1672694729150;0.327923
APPROXIMATION;-1;128;6;1672694729151;0.269872
APPROXIMATION;-1;128;7;1672694729151;0.363973
APPROXIMATION;-1;128;8;1672694729152;0.248052
APPROXIMATION;-1;128;9;1672694729152;0.263313
APPROXIMATION;-1;128;10;1672694729153;0.267283
APPROXIMATION;-1;128;11;1672694729154;0.274342
APPROXIMATION;-1;128;12;1672694729154;0.261943
APPROXIMATION;-1;128;13;1672694729155;0.288583
HALTED;-1;128;14;1672694729155;0.330752
INITIALIZATION;-1;129;0;1672694729258;0.451014
APPROXIMATION;-1;129;1;1672694729258;0.422924
APPROXIMATION;-1;129;2;1672694729259;0.455334
APPROXIMATION;-1;129;3;1672694729260;0.441324
APPROXIMATION;-1;129;4;1672694729260;0.337963
APPROXIMATION;-1;129;5;1672694729261;0.346143
APPROXIMATION;-1;129;6;1672694729261;0.323893
APPROXIMATION;-1;129;7;1672694729261;0.296312
APPROXIMATION;-1;129;8;1672694729262;0.308392
APPROXIMATION;-1;129;9;1672694729262;0.270573
APPROXIMATION;-1;129;10;1672694729263;0.271792
APPROXIMATION;-1;129;11;1672694729263;0.320813
APPROXIMATION;-1;129;12;1672694729264;0.260522
APPROXIMATION;-1;129;13;1672694729264;0.302572
HALTED;-1;129;14;1672694729265;0.293062
INITIALIZATION;-1;130;0;1672694729367;0.388884
APPROXIMATION;-1;130;1;1672694729367;0.680786
APPROXIMATION;-1;130;2;1672694729368;0.408314
APPROXIMATION;-1;130;3;1672694729369;0.389773
APPROXIMATION;-1;130;4;1672694729369;0.517974
APPROXIMATION;-1;130;5;1672694729370;0.367714
APPROXIMATION;-1;130;6;1672694729370;0.343473
APPROXIMATION;-1;130;7;1672694729370;0.345983
APPROXIMATION;-1;130;8;1672694729371;0.321813
APPROXIMATION;-1;130;9;1672694729371;0.339243
APPROXIMATION;-1;130;10;1672694729372;0.282252
APPROXIMATION;-1;130;11;1672694729372;0.262362
APPROXIMATION;-1;130;12;1672694729373;0.343163
APPROXIMATION;-1;130;13;1672694729373;0.308703
HALTED;-1;130;14;1672694729373;0.257572
INITIALIZATION;-1;131;0;1672694729475;0.355353
APPROXIMATION;-1;131;1;1672694729476;0.342813
APPROXIMATION;-1;131;2;1672694729476;0.287073
APPROXIMATION;-1;131;3;1672694729477;0.304993
APPROXIMATION;-1;131;4;1672694729520;1.341852
APPROXIMATION;-1;131;5;1672694729521;0.398464
APPROXIMATION;-1;131;6;1672694729522;0.442424
APPROXIMATION;-1;131;7;1672694729522;0.276063
APPROXIMATION;-1;131;8;1672694729570;0.403724
APPROXIMATION;-1;131;9;1672694729570;0.439513
APPROXIMATION;-1;131;10;1672694729571;0.331343
APPROXIMATION;-1;131;11;1672694729571;0.452734
APPROXIMATION;-1;131;12;1672694729572;0.366463
APPROXIMATION;-1;131;13;1672694729572;0.343603
HALTED;-1;131;14;1672694729573;0.285932
INITIALIZATION;-1;132;0;1672694729675;0.407414
APPROXIMATION;-1;132;1;1672694729675;0.312622
APPROXIMATION;-1;132;2;1672694729676;0.294122
APPROXIMATION;-1;132;3;1672694729676;0.278812
APPROXIMATION;-1;132;4;1672694729720;0.333713
APPROXIMATION;-1;132;5;1672694729720;0.443334
APPROXIMATION;-1;132;6;1672694729721;0.402663
APPROXIMATION;-1;132;7;1672694729722;0.371963
APPROXIMATION;-1;132;8;1672694729722;0.422093
